,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,12.0,14.0,23.0,33.0,43.0,60.0,76.0,100.0,119.0,140.0,160.0,187.0,209.0,246.0,266.0,295.0,311.0,345.0,380.0,409.0,435.0,470.0,504.0,535.0,567.0,599.0,629.0,657.0,687.0,714.0,735.0,762.0,785.0,820.0,854.0,880.0,903.0,928.0,948.0,973.0,989.0,1007.0,1023.0,1043.0,1063.0,1074.0,1089.0,1105.0,1114.0,1126.0,1135.0,1144.0,1163.0,1175.0,1184.0,1190.0,1203.0,1218.0,1231.0,1247.0,1263.0,1277.0,1289.0,1302.0,1316.0,1330.0,1342.0,1356.0,1369.0,1383.0,1396.0,1410.0,1424.0,1436.0,1447.0,1455.0,1465.0,1474.0,1479.0,1485.0,1492.0,1497.0,1504.0,1505.0,1512.0,1517.0,1520.0,1522.0,1523.0,1524.0,1527.0,1528.0,1530.0,1534.0,1540.0,1543.0,1549.0,1555.0,1561.0,1564.0,1568.0,1576.0,1579.0,1587.0,1598.0,1605.0,1614.0,1620.0,1629.0,1631.0,1644.0,1646.0,1654.0,1660.0,1662.0,1668.0,1676.0,1679.0,1682.0,1684.0,1689.0,1691.0,1697.0,1702.0,1705.0,1712.0,1716.0,1717.0,1719.0,1722.0,1725.0,1727.0,1735.0,1737.0,1738.0,1738.0,1739.0,1740.0,1743.0,1746.0,1750.0,1756.0,1759.0,1761.0,1764.0,1770.0,1772.0,1775.0,1778.0,1779.0,1784.0,1786.0,1788.0,1792.0,1794.0,1796.0,1801.0,1805.0,1807.0,1809.0,1815.0,1818.0,1819.0,1822.0,1824.0,1827.0,1829.0,1833.0,1838.0,1840.0,1843.0,1846.0,1849.0,1852.0,1855.0,1860.0,1867.0
Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,14.0,14.0,14.0,17.0,18.0,20.0,20.0,20.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,24.0,25.0,26.0,27.0,28.0,28.0,30.0,33.0,33.0,35.0,35.0,38.0,39.0,41.0,42.0,44.0,48.0,51.0,54.0,57.0,59.0,62.0,65.0,68.0,71.0,75.0,80.0,83.0,85.0,89.0,93.0,96.0,100.0,104.0,107.0,110.0,112.0,116.0,120.0,124.0,129.0,134.0,138.0,142.0,146.0,151.0,156.0,158.0,164.0,169.0,174.0,180.0,187.0,195.0,202.0,208.0,215.0,223.0,229.0,238.0,247.0,259.0,266.0,276.0,281.0,288.0,297.0,303.0,311.0,317.0,323.0,329.0,337.0,343.0,351.0,358.0,366.0,375.0,381.0,386.0,391.0,398.0,402.0,412.0,420.0,428.0,436.0,444.0,452.0,460.0,468.0,477.0,485.0
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0,17.0,19.0,19.0,19.0,20.0,21.0,22.0,24.0,26.0,27.0,29.0,31.0,34.0,36.0,37.0,42.0,46.0,47.0,49.0,55.0,57.0,60.0,63.0,65.0,67.0,69.0,71.0,73.0,78.0,83.0,84.0,87.0,92.0,94.0,95.0,96.0,97.0,98.0,98.0,98.0,103.0,104.0,104.0,108.0,109.0,111.0,117.0,121.0,124.0,124.0,126.0,128.0,129.0,130.0,134.0,136.0,137.0,140.0,141.0,141.0,144.0,146.0,147.0,147.0,147.0,150.0,151.0,154.0,156.0,159.0,161.0,162.0,163.0,165.0,166.0,167.0,168.0,170.0,170.0,173.0,175.0,178.0,179.0,181.0,183.0,184.0,185.0,186.0,186.0,188.0,189.0,189.0,189.0,190.0,190.0,190.0,190.0,195.0,196.0,199.0,200.0,202.0,203.0,207.0,208.0,211.0,212.0
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,15.0,16.0,17.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,10.0,10.0,10.0,11.0,12.0,13.0,17.0,19.0,21.0,22.0,22.0,28.0,31.0,32.0,35.0,40.0,40.0,44.0,51.0,58.0,68.0,85.0,87.0,93.0,98.0,103.0,107.0,117.0,128.0,143.0,150.0,158.0,164.0,167.0,171.0,176.0,182.0,191.0,192.0,200.0,211.0,221.0,221.0,226.0,233.0,249.0,254.0,259.0,261.0,273.0,287.0,299.0,314.0,315.0,323.0,333.0,342.0,354.0,361.0,365.0,382.0,387.0,399.0,407.0,420.0,424.0,455.0,469.0,475.0,487.0,506.0,518.0,525.0,533.0,542.0,549.0,554.0,558.0,565.0,573.0,590.0,603.0,616.0,628.0,634.0,645.0,654.0,669.0,684.0,689.0,709.0,724.0,740.0,744.0,754.0,760.0,769.0,772.0,778.0,789.0,801.0,805.0,813.0,833.0,845.0,856.0,858.0,860.0,868.0,873.0,878.0,879.0,883.0,888.0,896.0,910.0,927.0,930.0,936.0,942.0,945.0,950.0,956.0,956.0,966.0,973.0,974.0,975.0,977.0,981.0,985.0,992.0,996.0,997.0,1002.0,1004.0,1007.0,1010.0,1011.0,1011.0,1011.0,1013.0,1013.0,1023.0,1027.0,1048.0,1051.0,1054.0,1057.0,1061.0,1067.0,1070.0,1075.0,1076.0,1078.0,1082.0
Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,15.0,15.0,16.0,17.0,18.0,18.0,18.0,19.0,23.0,23.0,25.0,25.0,26.0,28.0,30.0,34.0,37.0,40.0,42.0,47.0,54.0,62.0,66.0,68.0,71.0,80.0,87.0,98.0,104.0,115.0,125.0,133.0,140.0,150.0,154.0,162.0,171.0,181.0,191.0,200.0,218.0,228.0,235.0,244.0,255.0,263.0,272.0,281.0,291.0,294.0,304.0,314.0,321.0,333.0,340.0,348.0,355.0,362.0,376.0,386.0,397.0,407.0,418.0,418.0,436.0,443.0,453.0,460.0,469.0,478.0,478.0,510.0,531.0,543.0,567.0,583.0,590.0,590.0
Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,8.0,8.0,8.0,9.0,10.0,11.0,13.0,13.0,14.0,15.0,15.0,15.0,16.0,18.0,19.0,19.0,19.0,20.0,22.0,22.0,22.0,23.0,23.0,24.0,24.0,26.0,27.0,28.0,28.0,29.0,29.0,30.0,31.0,32.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,38.0,38.0,38.0,38.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0,42.0,43.0,44.0,45.0,45.0,48.0,49.0,49.0,52.0,56.0,56.0,57.0,57.0,58.0,60.0,65.0,70.0,73.0,75.0,79.0,83.0,91.0,95.0,99.0,102.0,104.0,107.0,114.0,120.0,126.0,137.0,146.0,149.0,157.0,164.0,175.0,183.0,195.0,207.0,221.0,228.0,239.0,251.0,257.0,271.0,280.0,289.0,300.0,306.0,312.0,317.0,322.0,336.0,345.0
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,4.0,7.0,9.0,11.0,15.0,17.0,17.0,19.0,21.0,25.0,26.0,29.0,31.0,35.0,44.0,58.0,86.0,105.0,130.0,152.0,173.0,193.0,205.0,235.0,256.0,275.0,293.0,313.0,326.0,336.0,348.0,364.0,367.0,375.0,384.0,392.0,402.0,407.0,415.0,419.0,425.0,432.0,437.0,444.0,450.0,453.0,459.0,463.0,465.0,470.0,476.0,483.0,488.0,494.0,502.0,507.0,515.0,522.0,529.0,536.0,542.0,548.0,555.0,561.0,568.0,575.0,582.0,592.0,600.0,609.0,617.0,623.0,630.0,638.0,646.0,653.0,661.0,667.0,673.0,681.0,690.0,698.0,707.0,715.0,724.0,732.0,741.0,751.0,760.0,767.0,777.0,788.0,799.0,811.0,825.0,837.0,845.0,852.0,861.0,869.0,878.0,885.0,892.0,897.0,905.0,912.0,920.0,928.0,937.0,946.0,952.0,959.0,968.0,978.0,988.0,996.0,1004.0,1011.0,1018.0,1028.0,1040.0,1052.0,1057.0,1068.0,1078.0,1087.0,1100.0,1111.0,1124.0,1136.0,1146.0,1155.0,1163.0,1174.0,1186.0,1200.0,1210.0,1223.0,1231.0,1239.0,1248.0,1261.0,1273.0,1282.0,1293.0,1302.0,1312.0,1322.0,1333.0,1341.0,1351.0,1360.0,1370.0,1379.0,1391.0,1402.0,1411.0,1418.0,1424.0,1435.0,1446.0,1456.0,1465.0,1475.0,1483.0,1491.0,1501.0,1510.0,1518.0,1523.0,1529.0,1539.0,1549.0,1556.0,1562.0,1571.0,1581.0,1591.0,1599.0,1605.0,1612.0
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,16.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,22.0,23.0,26.0,26.0,27.0,29.0,31.0,34.0,37.0,41.0,45.0,51.0,54.0,57.0,60.0,64.0,67.0,71.0,75.0,79.0,83.0,87.0,90.0,95.0,98.0,103.0,106.0,111.0,116.0,121.0,124.0,131.0,136.0,141.0,147.0,151.0,157.0,165.0,171.0,175.0,181.0,187.0,194.0,200.0,204.0,211.0,216.0,220.0,225.0,232.0,236.0,242.0,248.0,252.0,260.0,267.0,273.0,280.0,284.0,291.0,298.0,302.0,307.0,313.0,320.0,323.0,327.0,331.0,338.0,343.0,347.0,352.0,358.0,366.0,370.0,377.0,384.0,390.0
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,11.0,13.0,14.0,14.0,27.0,28.0,41.0,54.0,75.0,98.0,120.0,122.0,153.0,191.0,231.0,264.0,300.0,359.0,433.0,488.0,536.0,591.0,666.0,715.0,765.0,821.0,895.0,948.0,1002.0,1036.0,1106.0,1138.0,1174.0,1239.0,1281.0,1327.0,1368.0,1393.0,1429.0,1478.0,1509.0,1549.0,1589.0,1599.0,1610.0,1665.0,1699.0,1716.0,1737.0,1754.0,1762.0,1762.0,1784.0,1795.0,1805.0,1810.0,1823.0,1830.0,1833.0,1845.0,1867.0,1870.0,1872.0,1878.0,1879.0,1881.0,1886.0,1891.0,1892.0,1898.0,1903.0,1905.0,1906.0,1913.0,1915.0,1917.0,1919.0,1919.0,1919.0,1920.0,1920.0,1920.0,1921.0,1921.0,1921.0,1921.0,1921.0,1923.0,1934.0,1936.0,1937.0,1938.0,1938.0,1938.0,1939.0,1954.0,1956.0,1956.0,1956.0,1956.0,1956.0,1956.0,1956.0,1958.0,1958.0,1962.0,1962.0,1962.0,1962.0,1963.0,1965.0,1965.0,1965.0,1965.0,1965.0,1965.0,1966.0,1966.0,1966.0,1966.0,1968.0,1968.0,1968.0,1968.0,1968.0,1969.0,1969.0,1969.0,1969.0,1971.0,1972.0,1972.0,1975.0,1977.0,1977.0,1977.0,1978.0,1978.0,1979.0,1980.0,1981.0,1981.0,1981.0,1981.0,1981.0,1984.0,1985.0,1986.0,1986.0,1986.0,1987.0,1990.0,1991.0,1991.0,1991.0,1991.0,1991.0,1991.0,1992.0,1996.0,1998.0,2000.0,2000.0,2001.0,2001.0,2002.0,2003.0,2003.0,2004.0,2005.0,2005.0,2006.0,2011.0,2011.0,2013.0,2013.0,2013.0,2013.0,2014.0,2018.0,2019.0,2020.0,2020.0,2020.0,2021.0
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,12.0,13.0,13.0,14.0,16.0,17.0,18.0,19.0,20.0,20.0,22.0,24.0,24.0,24.0,27.0,28.0,28.0,29.0,30.0,30.0,32.0,33.0,33.0,35.0,39.0,40.0,40.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,52.0,55.0,60.0,61.0,64.0,67.0,70.0,74.0,77.0,81.0,87.0,91.0,98.0,113.0,120.0,127.0,131.0,139.0,158.0,170.0,176.0,183.0,190.0,200.0,211.0,217.0,227.0,245.0,258.0,264.0,269.0,285.0,293.0,302.0,309.0,319.0,332.0,350.0,360.0,372.0,386.0,397.0,410.0,421.0,426.0,433.0,443.0,453.0,459.0,469.0,477.0,484.0,491.0,503.0,521.0,535.0,546.0,559.0,565.0,573.0,581.0,592.0,607.0,620.0,631.0,641.0,650.0,662.0,678.0,688.0,692.0,700.0,705.0,711.0,719.0,723.0,728.0,738.0,749.0,754.0,762.0,768.0,770.0,772.0,777.0,785.0,791.0,796.0,803.0,806.0,809.0,814.0,817.0,818.0,824.0,832.0,833.0,836.0,842.0,850.0,852.0,854.0,858.0,861.0,864.0,869.0,872.0,877.0,879.0,881.0,884.0,887.0,891.0,895.0,897.0,900.0,903.0,905.0,906.0,909.0,911.0,916.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,16.0,16.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,22.0,22.0,22.0,22.0,24.0,24.0,28.0,29.0,29.0,29.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,34.0,34.0,34.0,34.0,35.0,36.0,36.0,38.0,38.0,38.0,42.0,44.0,44.0,48.0,48.0,48.0,48.0,48.0,48.0,54.0,54.0,58.0,66.0,66.0,70.0,85.0,85.0,85.0,95.0,95.0,95.0,103.0,103.0,112.0,112.0,112.0,117.0,117.0,117.0,117.0,122.0,129.0,129.0,129.0,129.0,135.0,135.0,139.0,139.0,139.0,139.0,139.0,144.0,145.0,148.0,153.0,153.0,153.0,153.0,161.0,161.0,168.0,168.0,168.0,175.0,175.0,182.0,182.0,182.0,191.0,191.0,199.0,199.0,206.0,206.0,215.0,215.0,215.0,223.0,223.0,223.0,231.0,231.0,239.0,248.0,256.0,261.0,261.0,261.0,261.0,263.0,270.0,270.0,270.0,270.0,270.0,276.0,276.0,276.0,276.0,280.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,285.0,286.0,286.0
